medicine_id,medicine_name,category,price,stock_quantity,expiry_date,batch_number,manufacturer,storage_condition
MED-5063,Cetimab,Analgesic,27.94,243,09-12-2028,BN-79415,"Baker, Wilson and Gomez Pharma",Refrigerated
MED-5064,Glycovin,Cardiology,44.24,125,24-06-2027,BN-47413,Graham-Morse Pharma,Cool/Dry
MED-5065,Cetifen,Cardiology,111.93,268,09-06-2027,BN-16433,Webb PLC Pharma,Refrigerated
MED-5066,Metline,Cardiology,64.75,248,19-09-2028,BN-87655,"Young, Horn and Marsh Pharma",Refrigerated
MED-5067,Cetidex,Analgesic,108.66,319,30-06-2027,BN-50874,Pratt LLC Pharma,Cool/Dry
MED-5068,Lipoline,Dermatology,38.2,461,29-10-2027,BN-80563,"Massey, Porter and Jones Pharma",Room Temp
MED-5069,Exertin,Cardiology,35.5,463,11-09-2026,BN-68361,Thompson Inc Pharma,Refrigerated
MED-5070,Exerline,Dermatology,9.17,80,01-03-2027,BN-48775,Morris LLC Pharma,Refrigerated
MED-5071,Metmab,Analgesic,113.56,64,07-03-2027,BN-25953,"Hines, Romero and Brennan Pharma",Room Temp
MED-5072,Pandex,Dermatology,92.71,448,26-03-2027,BN-36733,Scott-Harrell Pharma,Room Temp
MED-5073,Mettin,Antiviral,112.81,9,26-12-2027,BN-40036,Thomas-Evans Pharma,Refrigerated
MED-5074,Glycozen,Analgesic,61.47,256,08-11-2028,BN-79936,Cooper-Lane Pharma,Room Temp
MED-5075,Exerzole,Antiviral,133.54,383,07-09-2028,BN-12261,"Gibson, Jenkins and Hamilton Pharma",Room Temp
MED-5076,Altholine,Antiviral,111.94,356,17-08-2027,BN-87265,Richmond Group Pharma,Room Temp
MED-5077,Althomab,Analgesic,53.38,246,22-02-2027,BN-45396,"Hinton, Saunders and Martin Pharma",Refrigerated
MED-5078,Dolovin,Antiviral,98.71,134,09-09-2028,BN-56978,"Smith, Williams and Wells Pharma",Refrigerated
MED-5079,Althofen,Antibiotic,84.1,120,07-06-2027,BN-30208,Moore-Myers Pharma,Refrigerated
MED-5080,Cetimab,Antiviral,85.74,47,13-03-2028,BN-71692,Evans LLC Pharma,Room Temp
MED-5081,Panline,Analgesic,22.9,221,29-04-2028,BN-87372,"Melton, Vincent and Esparza Pharma",Cool/Dry
MED-5082,Metpril,Dermatology,103.8,189,22-10-2027,BN-51884,Wong LLC Pharma,Cool/Dry
MED-5083,Glycomab,Cardiology,120.9,24,03-06-2028,BN-12942,Romero Ltd Pharma,Refrigerated
MED-5084,Panline,Cardiology,129.57,60,27-07-2028,BN-78035,Tanner Ltd Pharma,Cool/Dry
MED-5085,Metpril,Antibiotic,126.86,88,24-10-2026,BN-41969,"Phillips, Santiago and Bradley Pharma",Room Temp
MED-5086,Lipotin,Dermatology,105.93,38,25-05-2027,BN-46848,"Lee, Lee and Kaiser Pharma",Refrigerated
MED-5087,Althonol,Dermatology,56.93,244,18-11-2027,BN-92415,Savage-Newton Pharma,Cool/Dry
MED-5088,Exermab,Antibiotic,107.07,117,24-04-2028,BN-27449,"Jimenez, Murphy and Adams Pharma",Room Temp
MED-5089,Panzole,Antibiotic,123.31,264,25-12-2027,BN-54026,"Evans, Lewis and Bauer Pharma",Refrigerated
MED-5090,Zyrline,Cardiology,27.97,212,11-09-2026,BN-15877,Johnson PLC Pharma,Refrigerated
MED-5091,Zyrpril,Antiviral,89.15,98,12-08-2027,BN-34686,Doyle PLC Pharma,Refrigerated
MED-5092,Althodex,Antiviral,56.73,457,11-08-2028,BN-73611,Brown and Sons Pharma,Cool/Dry
MED-5093,Althopril,Dermatology,19.69,463,30-10-2027,BN-51561,Osborne-Campbell Pharma,Cool/Dry
MED-5094,Lipovin,Cardiology,113.96,313,11-11-2027,BN-46959,Olson-Cherry Pharma,Cool/Dry
MED-5095,Lipofen,Cardiology,97.6,43,29-05-2028,BN-25162,"Jones, Butler and Boyle Pharma",Cool/Dry
MED-5096,Dolonol,Antibiotic,61.07,179,11-07-2028,BN-15348,"Ward, Mckinney and Acosta Pharma",Cool/Dry
MED-5097,Metzen,Antiviral,115.93,127,22-07-2027,BN-49109,Wilson-Thompson Pharma,Refrigerated
MED-5098,Panpril,Dermatology,149.92,246,24-06-2027,BN-64768,Alvarado Group Pharma,Refrigerated
MED-5099,Metline,Dermatology,20.78,487,20-04-2027,BN-25637,"Wade, Chapman and Harrison Pharma",Room Temp
MED-5100,Liponol,Cardiology,29.63,342,28-01-2027,BN-42891,"Huynh, Davis and Johnson Pharma",Refrigerated
MED-5101,Panzen,Antibiotic,30.88,410,18-08-2028,BN-86417,"Bell, Thompson and Murray Pharma",Room Temp
MED-5102,Ibuzen,Analgesic,73.04,487,22-10-2026,BN-27969,Vazquez-Martin Pharma,Room Temp
MED-5103,Liponol,Analgesic,131.07,190,21-12-2028,BN-38613,Johnson-Hancock Pharma,Room Temp
MED-5104,Lipofen,Dermatology,31.11,274,28-09-2028,BN-25001,"Smith, Nunez and Johnson Pharma",Refrigerated
MED-5105,Cetipril,Antibiotic,138.85,18,24-04-2028,BN-35622,Smith-Salinas Pharma,Cool/Dry
MED-5106,Glycoline,Dermatology,36.37,15,28-04-2027,BN-91459,Brown Inc Pharma,Refrigerated
MED-5107,Althozole,Dermatology,29.11,452,30-04-2027,BN-47590,"Murphy, Patel and Allen Pharma",Cool/Dry
MED-5108,Zyrdex,Antibiotic,8.95,359,10-01-2028,BN-74254,Williams Inc Pharma,Room Temp
MED-5109,Glycovin,Analgesic,84,18,07-02-2028,BN-48773,Villanueva Group Pharma,Cool/Dry
MED-5110,Metvin,Cardiology,79.03,439,23-11-2026,BN-55123,Dunn PLC Pharma,Cool/Dry
MED-5111,Althovin,Cardiology,105.2,144,11-09-2026,BN-18103,Murphy and Sons Pharma,Cool/Dry
MED-5112,Lipotin,Cardiology,129.7,474,14-03-2027,BN-72664,"Farrell, Cuevas and Compton Pharma",Room Temp
MED-5113,Pandex,Antibiotic,21.82,377,22-10-2028,BN-24454,Gonzalez Ltd Pharma,Cool/Dry
MED-5114,Panzen,Dermatology,15.07,84,24-02-2027,BN-54535,Smith Ltd Pharma,Room Temp
MED-5115,Pannol,Cardiology,21.03,24,13-01-2027,BN-97027,Kennedy-Cobb Pharma,Room Temp
MED-5116,Pannol,Antiviral,128.54,72,08-01-2028,BN-56565,Hall LLC Pharma,Room Temp
MED-5117,Cetivin,Cardiology,24.57,78,04-11-2028,BN-86195,"Johnson, Franklin and Hall Pharma",Refrigerated
MED-5118,Pantin,Analgesic,36.11,52,23-01-2028,BN-48839,Howell-Smith Pharma,Room Temp
MED-5119,Metline,Antibiotic,117.77,259,27-11-2026,BN-86337,"Williams, Allen and Moreno Pharma",Cool/Dry
MED-5120,Glycotin,Analgesic,91.76,408,16-09-2026,BN-82766,"Vega, Wallace and Hernandez Pharma",Room Temp
MED-5121,Ibuvin,Cardiology,118.47,478,25-04-2028,BN-87943,Gillespie LLC Pharma,Cool/Dry
MED-5122,Exervin,Antiviral,24.62,24,10-10-2027,BN-88685,"Trujillo, Williams and Medina Pharma",Cool/Dry
MED-5123,Dolomab,Antiviral,101.93,309,02-04-2027,BN-46173,Rivas LLC Pharma,Room Temp
MED-5124,Glyconol,Analgesic,93.06,357,03-05-2027,BN-59340,Peterson-Allen Pharma,Room Temp
MED-5125,Ibuzen,Analgesic,126.34,467,17-11-2027,BN-81579,Cox-Martinez Pharma,Cool/Dry
MED-5126,Metpril,Analgesic,148.45,483,08-02-2027,BN-13934,"Hall, Sawyer and Ayers Pharma",Cool/Dry
MED-5127,Panzen,Antiviral,31.33,210,02-12-2028,BN-21838,"Taylor, Brown and Hall Pharma",Room Temp
MED-5128,Althofen,Antibiotic,104.11,343,24-07-2027,BN-83672,Kim Group Pharma,Cool/Dry
MED-5129,Zyrtin,Antiviral,144.26,67,27-11-2028,BN-84397,"Clayton, Thornton and Hill Pharma",Refrigerated
MED-5130,Ibuzole,Dermatology,86.14,252,23-10-2026,BN-83986,Ruiz LLC Pharma,Refrigerated
MED-5131,Cetitin,Analgesic,22.02,345,10-03-2027,BN-94553,"Bailey, Morales and Costa Pharma",Refrigerated
MED-5132,Exertin,Dermatology,15.38,399,19-02-2027,BN-16930,Nunez-Murray Pharma,Refrigerated
MED-5133,Ibuvin,Antiviral,108.19,445,31-12-2028,BN-39036,"Williamson, Mitchell and Smith Pharma",Room Temp
MED-5134,Cetivin,Antibiotic,26.76,57,19-06-2028,BN-95265,Gomez Ltd Pharma,Room Temp
MED-5135,Exerpril,Dermatology,130.3,471,22-12-2028,BN-93950,Lyons-Hawkins Pharma,Refrigerated
MED-5136,Lipovin,Analgesic,124.76,157,11-06-2028,BN-63515,Johnson Inc Pharma,Refrigerated
MED-5137,Althozen,Cardiology,148.41,377,21-01-2029,BN-47079,"Rogers, Shields and Fowler Pharma",Cool/Dry
MED-5138,Zyrzole,Dermatology,124.34,141,04-09-2027,BN-79196,Thompson-Ferguson Pharma,Cool/Dry
MED-5139,Panmab,Antibiotic,146.37,28,06-03-2029,BN-55061,"Perez, Rodriguez and Flynn Pharma",Refrigerated
MED-5140,Exernol,Antiviral,95.46,22,11-07-2028,BN-45052,"Clark, Young and Taylor Pharma",Cool/Dry
MED-5141,Zyrdex,Antiviral,130.02,237,28-11-2028,BN-94388,"Young, Johnson and Robinson Pharma",Cool/Dry
MED-5142,Pantin,Dermatology,38.4,185,17-04-2027,BN-61012,Hill Inc Pharma,Cool/Dry
MED-5143,Dolonol,Dermatology,43.54,250,13-07-2028,BN-64632,"Graham, Andrews and Obrien Pharma",Cool/Dry
MED-5144,Panpril,Dermatology,139.29,68,23-08-2028,BN-38608,Foster-Baker Pharma,Refrigerated
MED-5145,Althomab,Antiviral,145.95,12,24-03-2028,BN-47927,Salazar-Morse Pharma,Cool/Dry
MED-5146,Metzole,Dermatology,7.35,473,29-01-2028,BN-39539,"Lawson, Jones and Moore Pharma",Refrigerated
MED-5147,Exervin,Antiviral,21.2,372,13-09-2026,BN-60342,Wilson Ltd Pharma,Room Temp
MED-5148,Ibumab,Cardiology,146.86,452,20-04-2028,BN-31229,Wagner LLC Pharma,Room Temp
MED-5149,Glycotin,Antiviral,19.21,117,21-11-2027,BN-56572,Gallegos Inc Pharma,Refrigerated
MED-5150,Ibuvin,Dermatology,104.11,204,31-07-2028,BN-17060,Edwards-Tran Pharma,Room Temp
MED-5151,Panvin,Dermatology,87.35,392,12-11-2027,BN-35214,Fisher-Hill Pharma,Room Temp
MED-5152,Pandex,Antiviral,132.19,231,22-09-2026,BN-19893,Jennings-Mejia Pharma,Refrigerated
MED-5153,Althomab,Antiviral,132.19,447,28-05-2027,BN-56150,Vincent-Burgess Pharma,Room Temp
MED-5154,Althozen,Cardiology,101.68,285,28-09-2028,BN-48624,"Wilkins, Stevens and Mosley Pharma",Room Temp
MED-5155,Dolomab,Antiviral,88.65,441,22-02-2028,BN-64396,Smith and Sons Pharma,Cool/Dry
MED-5156,Dolonol,Analgesic,68.67,424,29-10-2026,BN-33044,Morris-Brown Pharma,Refrigerated
MED-5157,Pandex,Dermatology,112.16,374,02-11-2026,BN-89094,"Hopkins, Silva and Knight Pharma",Refrigerated
MED-5158,Ibumab,Antibiotic,55.51,356,10-07-2027,BN-20099,"Lynch, Cooper and Roy Pharma",Room Temp
MED-5159,Althozole,Cardiology,93.49,101,23-09-2027,BN-31656,Swanson-Henderson Pharma,Refrigerated
MED-5160,Dololine,Cardiology,57.8,178,03-03-2029,BN-95659,"Walker, Hayes and Shepard Pharma",Refrigerated
MED-5161,Cetipril,Analgesic,107.47,129,22-12-2026,BN-54593,"Cross, Brown and Fisher Pharma",Cool/Dry
MED-5162,Glycopril,Antibiotic,53.73,253,01-04-2027,BN-89842,Frazier Ltd Pharma,Refrigerated
MED-5163,Lipozen,Cardiology,93.01,160,11-07-2028,BN-23986,Jackson and Sons Pharma,Refrigerated
MED-5164,Exerdex,Cardiology,97.02,305,23-04-2028,BN-31062,"Harrison, Chang and Preston Pharma",Refrigerated
MED-5165,Panvin,Analgesic,22.84,354,21-09-2026,BN-74321,Lynch LLC Pharma,Refrigerated
MED-5166,Lipovin,Analgesic,96.33,7,15-09-2028,BN-14628,Murphy-Cameron Pharma,Room Temp
MED-5167,Pandex,Antiviral,116.32,34,03-07-2028,BN-76688,Conley and Sons Pharma,Room Temp
MED-5168,Zyrnol,Cardiology,8.72,376,28-02-2028,BN-40908,Hernandez Ltd Pharma,Cool/Dry
MED-5169,Dolonol,Analgesic,123.7,374,07-07-2027,BN-58143,Murray-Delgado Pharma,Refrigerated
MED-5170,Exerpril,Antibiotic,136.53,156,05-02-2027,BN-16747,"Cook, Morales and Harris Pharma",Room Temp
MED-5171,Lipomab,Cardiology,50.98,322,14-09-2027,BN-20421,Bowman PLC Pharma,Room Temp
MED-5172,Glycopril,Cardiology,72.72,104,23-11-2026,BN-27092,Boyd Ltd Pharma,Cool/Dry
MED-5173,Metzen,Antiviral,136.99,221,06-01-2027,BN-37235,"Alvarez, Rodriguez and Jordan Pharma",Room Temp
MED-5174,Exermab,Cardiology,73.59,288,27-05-2027,BN-55107,"Molina, Randall and Gallagher Pharma",Room Temp
MED-5175,Panzole,Dermatology,109.31,217,13-11-2026,BN-64015,Alexander-Greene Pharma,Refrigerated
MED-5176,Exerline,Antibiotic,31.42,380,25-05-2027,BN-75585,"Wade, Mitchell and Miller Pharma",Cool/Dry
MED-5177,Zyrtin,Antibiotic,34.59,242,31-07-2028,BN-47246,"Ray, Hudson and Barr Pharma",Cool/Dry
MED-5178,Panmab,Antiviral,100.2,391,05-06-2027,BN-82425,Rivers-Bowers Pharma,Cool/Dry
MED-5179,Zyrpril,Cardiology,15.32,382,03-09-2027,BN-74866,"Sparks, Gomez and Camacho Pharma",Room Temp
MED-5180,Althozole,Analgesic,36.91,484,23-03-2027,BN-27541,Smith-Young Pharma,Room Temp
MED-5181,Panzole,Analgesic,113.73,461,26-10-2028,BN-66686,"Anderson, Reed and Phillips Pharma",Refrigerated
MED-5182,Ibutin,Dermatology,98.3,416,29-02-2028,BN-29828,Henderson-Gonzales Pharma,Room Temp
MED-5183,Glycotin,Antiviral,46.61,15,18-04-2028,BN-96079,"Ortiz, Carpenter and Davis Pharma",Cool/Dry
MED-5184,Metfen,Dermatology,101.24,77,17-01-2029,BN-81876,Tucker Ltd Pharma,Room Temp
MED-5185,Metdex,Analgesic,59,205,20-01-2027,BN-79954,"Newton, Mooney and Ramirez Pharma",Room Temp
MED-5186,Cetidex,Cardiology,106.37,280,15-07-2028,BN-80641,Haynes PLC Pharma,Room Temp
MED-5187,Lipofen,Antiviral,39.55,56,19-09-2026,BN-66665,"Vaughn, Chan and Williams Pharma",Cool/Dry
MED-5188,Ibudex,Antibiotic,74.27,90,30-05-2027,BN-96058,"Ramirez, Jones and Reyes Pharma",Refrigerated
MED-5189,Cetiline,Dermatology,66,52,09-10-2028,BN-96410,Nielsen-Cortez Pharma,Cool/Dry
MED-5190,Zyrtin,Analgesic,25.69,414,10-07-2028,BN-12804,Carr-Paul Pharma,Refrigerated
MED-5191,Metzole,Antibiotic,44.28,147,20-06-2028,BN-37690,Miller Inc Pharma,Room Temp
MED-5192,Althotin,Antiviral,113.56,472,28-10-2028,BN-39173,Mcmillan-Harrison Pharma,Refrigerated
MED-5193,Althopril,Antibiotic,146.85,17,09-11-2027,BN-98245,Alexander-Jackson Pharma,Refrigerated
MED-5194,Panpril,Dermatology,118.58,460,16-10-2026,BN-47677,Nguyen and Sons Pharma,Refrigerated
MED-5195,Zyrpril,Antibiotic,49.71,161,10-10-2026,BN-14627,Brown and Sons Pharma,Cool/Dry
MED-5196,Lipozole,Dermatology,24.19,350,28-01-2028,BN-80670,Miller-Meyer Pharma,Room Temp
MED-5197,Zyrfen,Cardiology,125.26,122,09-10-2026,BN-51873,Hanna-Knapp Pharma,Refrigerated
MED-5198,Metzole,Cardiology,134.21,359,19-08-2027,BN-14133,"Sanchez, Coleman and Edwards Pharma",Room Temp
MED-5199,Cetidex,Antiviral,133.36,125,24-09-2027,BN-49786,Walker Ltd Pharma,Cool/Dry
MED-5200,Glycofen,Analgesic,51.24,90,02-12-2027,BN-21309,"Vasquez, Smith and Price Pharma",Room Temp
MED-5201,Lipozen,Dermatology,118.75,64,12-06-2027,BN-48671,Thomas Ltd Pharma,Room Temp
MED-5202,Glycozen,Dermatology,67.73,106,22-11-2027,BN-29413,Mcgrath-Shaw Pharma,Refrigerated
MED-5203,Metzen,Antibiotic,109.52,491,06-03-2027,BN-56831,Gregory-Collins Pharma,Cool/Dry
MED-5204,Glycotin,Dermatology,119.71,371,29-08-2028,BN-77146,Jones-Jordan Pharma,Cool/Dry
MED-5205,Althonol,Dermatology,138.32,154,01-11-2026,BN-79656,"Reyes, Holt and Rangel Pharma",Cool/Dry
MED-5206,Ibuzen,Antiviral,75.47,159,03-11-2028,BN-14675,"Kelly, Fields and Price Pharma",Cool/Dry
MED-5207,Glycodex,Analgesic,23.02,176,13-07-2028,BN-55482,Valentine LLC Pharma,Room Temp
MED-5208,Zyrpril,Cardiology,20.8,79,06-07-2027,BN-79393,"Leonard, Hill and Hicks Pharma",Cool/Dry
MED-5209,Zyrdex,Analgesic,146.02,275,16-02-2027,BN-72290,Johnson Group Pharma,Room Temp
MED-5210,Panmab,Analgesic,61.69,89,23-01-2027,BN-16322,Rogers LLC Pharma,Refrigerated
MED-5211,Dolonol,Antiviral,6.55,158,16-09-2026,BN-58948,"Reyes, Goodwin and White Pharma",Room Temp
MED-5212,Lipoline,Dermatology,60.46,389,30-07-2028,BN-14005,Chapman Ltd Pharma,Cool/Dry
MED-5213,Dolozole,Analgesic,30.56,178,31-01-2027,BN-71207,"Robinson, Jones and Hawkins Pharma",Refrigerated
MED-5214,Glycoline,Analgesic,9.9,122,18-01-2029,BN-18116,Perez Inc Pharma,Refrigerated
MED-5215,Lipomab,Cardiology,137.42,364,15-02-2028,BN-38569,Schneider-Caldwell Pharma,Cool/Dry
MED-5216,Zyrline,Antibiotic,96.38,348,20-10-2027,BN-93087,Lopez PLC Pharma,Room Temp
MED-5217,Zyrtin,Antiviral,136.31,163,07-08-2027,BN-95542,Pena-Rodriguez Pharma,Cool/Dry
MED-5218,Cetiline,Cardiology,137.19,170,06-08-2027,BN-12091,Tucker-Mendoza Pharma,Refrigerated
MED-5219,Ibudex,Antibiotic,119.33,87,13-01-2029,BN-36563,Allen PLC Pharma,Cool/Dry
MED-5220,Zyrvin,Analgesic,58.6,108,17-12-2026,BN-38527,Harrington Group Pharma,Cool/Dry
MED-5221,Exerpril,Antibiotic,52.36,271,26-02-2027,BN-69379,"Carr, Cunningham and Barry Pharma",Room Temp
MED-5222,Lipoline,Antibiotic,64.61,66,20-02-2029,BN-20954,"Payne, Gallagher and Davis Pharma",Cool/Dry
MED-5223,Ibuvin,Analgesic,30.05,154,10-01-2029,BN-81386,"Arnold, Carter and Manning Pharma",Refrigerated
MED-5224,Dolozen,Analgesic,141.11,261,27-09-2027,BN-34258,"Mcclain, Rodriguez and Spencer Pharma",Refrigerated
MED-5225,Panline,Analgesic,16.72,403,27-04-2027,BN-92491,Roberson-Gonzalez Pharma,Cool/Dry
MED-5226,Exerline,Dermatology,40.61,25,21-08-2027,BN-30650,Jones-Aguirre Pharma,Refrigerated
MED-5227,Metfen,Dermatology,141,181,05-11-2028,BN-95039,Johnson-Long Pharma,Room Temp
MED-5228,Zyrvin,Dermatology,33.45,495,27-12-2027,BN-69304,"Clark, Walls and Russell Pharma",Cool/Dry
MED-5229,Zyrnol,Antibiotic,124.46,383,30-11-2027,BN-31584,Watkins-Banks Pharma,Cool/Dry
MED-5230,Liponol,Antibiotic,73.8,50,07-05-2028,BN-39439,"Smith, Gutierrez and Bowman Pharma",Refrigerated
MED-5231,Althotin,Analgesic,52.54,297,21-03-2027,BN-46697,Middleton PLC Pharma,Room Temp
MED-5232,Lipopril,Antibiotic,58.14,370,04-11-2026,BN-82565,Campos Inc Pharma,Cool/Dry
MED-5233,Pandex,Antiviral,117.24,371,23-05-2028,BN-97017,Garcia-Hernandez Pharma,Room Temp
MED-5234,Lipopril,Analgesic,54.12,454,10-10-2027,BN-30351,Ali LLC Pharma,Room Temp
MED-5235,Zyrvin,Antiviral,71.11,54,20-02-2027,BN-79935,Mayer LLC Pharma,Refrigerated
MED-5236,Cetizen,Analgesic,142.95,154,06-09-2028,BN-84908,"Cooper, Richardson and Stewart Pharma",Room Temp
MED-5237,Glyconol,Antibiotic,48.51,125,23-08-2027,BN-66885,Knapp LLC Pharma,Cool/Dry
MED-5238,Panline,Antiviral,64.12,43,11-08-2027,BN-84035,Young-Moore Pharma,Refrigerated
MED-5239,Lipozole,Antibiotic,135.23,17,12-05-2028,BN-40191,Smith Inc Pharma,Cool/Dry
MED-5240,Dolopril,Analgesic,71.06,487,27-10-2028,BN-13887,Garcia PLC Pharma,Room Temp
MED-5241,Lipofen,Analgesic,21.46,115,22-09-2027,BN-10913,Freeman-Davis Pharma,Room Temp
MED-5242,Cetivin,Antibiotic,57.17,199,26-11-2028,BN-58646,Black-Rowe Pharma,Cool/Dry
MED-5243,Pannol,Dermatology,70.48,356,14-04-2027,BN-42045,Cooper and Sons Pharma,Cool/Dry
MED-5244,Zyrzole,Cardiology,66.66,401,11-01-2028,BN-71744,Ray-Johnson Pharma,Refrigerated
MED-5245,Glycozen,Cardiology,60.24,400,11-02-2027,BN-18960,Young and Sons Pharma,Cool/Dry
MED-5246,Metvin,Analgesic,134.69,191,30-10-2027,BN-28866,Contreras Group Pharma,Room Temp
MED-5247,Glycozen,Antibiotic,102.24,105,21-10-2028,BN-10402,Pierce-Turner Pharma,Room Temp
MED-5248,Ibufen,Cardiology,140,206,15-09-2027,BN-94114,"Hughes, Shields and Jones Pharma",Refrigerated
MED-5249,Dolonol,Antiviral,30.93,432,02-12-2027,BN-24823,Allen PLC Pharma,Cool/Dry
MED-5250,Althomab,Analgesic,122.24,376,18-04-2027,BN-33484,"Wilson, Peterson and Castro Pharma",Room Temp
MED-5251,Ibupril,Dermatology,24.73,271,23-07-2027,BN-15291,"Jones, Peck and Reynolds Pharma",Refrigerated
MED-5252,Glycotin,Cardiology,57.63,172,19-04-2028,BN-99409,"Cox, Meyers and Shaw Pharma",Refrigerated
MED-5253,Zyrzole,Antiviral,136.99,32,20-01-2027,BN-28986,Mclean LLC Pharma,Refrigerated
MED-5254,Dolotin,Dermatology,45.89,385,30-06-2028,BN-14548,Gray-Bruce Pharma,Refrigerated
MED-5255,Exerfen,Cardiology,92.11,193,03-02-2028,BN-48166,Chapman Group Pharma,Room Temp
MED-5256,Lipopril,Cardiology,27.29,321,12-10-2026,BN-43253,Johnson LLC Pharma,Room Temp
MED-5257,Dolonol,Dermatology,15.39,57,25-06-2027,BN-26537,Reynolds Ltd Pharma,Room Temp
MED-5258,Dolonol,Analgesic,67.53,126,29-08-2027,BN-23304,Thompson Ltd Pharma,Refrigerated
MED-5259,Altholine,Cardiology,14.39,261,31-05-2028,BN-69104,Maldonado-Thompson Pharma,Refrigerated
MED-5260,Lipozen,Cardiology,81.64,123,01-09-2028,BN-48381,"Roberts, Davis and Jones Pharma",Room Temp
MED-5261,Ibutin,Dermatology,78.01,301,11-12-2027,BN-75839,"Grant, Williams and Wells Pharma",Room Temp
MED-5262,Althotin,Analgesic,135.83,245,12-01-2029,BN-39304,"Boyer, Powers and Graham Pharma",Cool/Dry
MED-5263,Althozole,Antibiotic,115.94,220,08-04-2028,BN-78536,Hale-Wagner Pharma,Refrigerated
MED-5264,Zyrvin,Analgesic,77.08,46,30-07-2027,BN-53084,Stewart Ltd Pharma,Refrigerated
MED-5265,Ibuzole,Dermatology,26.88,316,03-09-2028,BN-70984,Beltran Inc Pharma,Refrigerated
MED-5266,Panpril,Analgesic,149.99,461,08-08-2028,BN-83185,Welch PLC Pharma,Cool/Dry
MED-5267,Cetipril,Antiviral,37.41,404,28-02-2027,BN-23862,Joseph LLC Pharma,Cool/Dry
MED-5268,Lipozen,Dermatology,10.2,137,23-10-2026,BN-69041,Rodriguez-Brock Pharma,Room Temp
MED-5269,Ibudex,Dermatology,112.56,3,07-04-2028,BN-76132,Gilmore-Smith Pharma,Room Temp
MED-5270,Exerpril,Dermatology,114.69,359,13-01-2029,BN-30805,Turner Ltd Pharma,Cool/Dry
MED-5271,Ibupril,Cardiology,132.01,497,22-06-2027,BN-30154,"Kelly, Wood and Moore Pharma",Cool/Dry
MED-5272,Althofen,Cardiology,19.04,27,29-01-2028,BN-52582,"Pennington, George and Shelton Pharma",Cool/Dry
MED-5273,Lipotin,Dermatology,90.5,475,28-04-2028,BN-48459,Knight PLC Pharma,Room Temp
MED-5274,Cetizen,Antibiotic,29.6,177,24-07-2027,BN-49334,Foster-Mason Pharma,Cool/Dry
MED-5275,Lipopril,Dermatology,64.28,497,07-03-2028,BN-53752,Chavez Ltd Pharma,Room Temp
MED-5276,Dolofen,Dermatology,135.14,189,01-03-2028,BN-77461,Vasquez-Mullen Pharma,Refrigerated
MED-5277,Panzole,Cardiology,75.03,129,17-01-2028,BN-82669,Chan Inc Pharma,Cool/Dry
MED-5278,Althofen,Dermatology,119.35,498,31-10-2026,BN-29098,Hernandez Group Pharma,Cool/Dry
MED-5279,Ibutin,Analgesic,120.93,193,13-01-2029,BN-19772,"Williams, Lopez and Parker Pharma",Refrigerated
MED-5280,Panline,Cardiology,33.96,334,19-01-2027,BN-19671,Wright Ltd Pharma,Room Temp
MED-5281,Glycofen,Antibiotic,21.82,448,30-07-2027,BN-21960,"Smith, King and Barrett Pharma",Cool/Dry
MED-5282,Lipotin,Antibiotic,122.98,134,30-12-2027,BN-26074,"Crawford, Ellis and Lindsey Pharma",Room Temp
MED-5283,Metpril,Antiviral,102.71,46,27-08-2028,BN-66725,"Humphrey, Copeland and Griffin Pharma",Cool/Dry
MED-5284,Ibuzen,Antiviral,52.48,451,23-12-2028,BN-88892,Williams-Blackburn Pharma,Refrigerated
MED-5285,Cetiline,Antiviral,77.67,267,29-07-2028,BN-59185,Myers PLC Pharma,Room Temp
MED-5286,Metvin,Cardiology,49.11,310,18-02-2027,BN-12792,Newton Inc Pharma,Refrigerated
MED-5287,Lipodex,Antiviral,124.03,378,19-10-2026,BN-47233,Durham-Brooks Pharma,Refrigerated
MED-5288,Cetidex,Analgesic,113.64,169,08-01-2029,BN-91906,Ross Group Pharma,Room Temp
MED-5289,Glycozen,Antiviral,52.17,336,27-07-2027,BN-90557,"Harrington, Ferguson and Larsen Pharma",Cool/Dry
MED-5290,Panfen,Analgesic,49.3,379,14-08-2027,BN-23761,Douglas Ltd Pharma,Refrigerated
MED-5291,Metdex,Analgesic,81.25,422,22-10-2028,BN-54857,"Scott, Anderson and Valentine Pharma",Cool/Dry
MED-5292,Exerfen,Cardiology,36.4,423,04-02-2029,BN-93431,Sanchez-Moore Pharma,Cool/Dry
MED-5293,Dolonol,Dermatology,19.12,441,31-07-2027,BN-30212,Castaneda-Lee Pharma,Room Temp
MED-5294,Metline,Cardiology,53.66,389,23-01-2029,BN-81484,Johnson and Sons Pharma,Room Temp
MED-5295,Lipofen,Antiviral,114.47,107,28-02-2027,BN-90871,"Carter, Reyes and Burgess Pharma",Refrigerated
MED-5296,Althozole,Antiviral,48.13,343,30-11-2027,BN-44771,"Martinez, Zuniga and Barrett Pharma",Cool/Dry
MED-5297,Metmab,Antiviral,102.56,23,30-12-2028,BN-68473,Quinn Ltd Pharma,Cool/Dry
MED-5298,Zyrfen,Cardiology,67.89,119,16-03-2027,BN-84152,"Nicholson, Harvey and Browning Pharma",Refrigerated
MED-5299,Althozen,Antiviral,20.39,385,20-12-2027,BN-37185,Russell LLC Pharma,Cool/Dry
